	artist	lyrics
19	Heavy D	"Yeah, yeah, Eightball, the Fat Mack in the house
You know what I'm talking about
Space Age representing
You know what I'm talking about

Big Pun up in here, you know what I'm talking about
Heavy D, Fat Mack, we gonna do this
You know what I'm talking about
Sure, poor, blower, this how we do, Heavy D, set it up

Big Gentlemen, asshole full of Benjamins
New millennium, new Bentley then a sort addition
Gorgeous women, swimming in 'em
Cinnamon with denim, diva pigeons, peep the glissin'
Y'all don't listen, see, what you missin'

Diggy, double shot a Henny
All about the ammo N E why, bubble like no any
Diamond lipped, crucifix, seducing chicks
Selective whips, consecutive hits

I break sun with Pun, crew hall with Ball
Screw all of y'all, we the big shots
Heavy rotation, every location
Smoke stogies with roadies
On the corner in front of Bodega's

World famous, you gon' love us or hate us
You the type that'd scuff up my gators
Because of my papers been about my glitter
So you killin' my jaw
Damn, can't a nigga live, homeboy?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Heavy
I'm on point, Pun
You on point, Ball
I'm on point what?

Days and days, blazing green shades of sticky haze
Remember Eightball from doin' it the player way
Turn it up and we gon' rock it 'till the track stops
Make the club seem hotter than a crack spot

Players pushin' poetry like it's a kilo
Keep my jewelry froze like my name's Sub Zero
Pimp 'till I'm gone, thug, living ain't new to me
Love me a ghetto girl and everything she do to me

Presidential suites and Bezo's turn 'em out
Pass 'em through the clique until everybody burn 'em out
How you lovin' that icin' on the cake right
Miami girls hit that white and shake it all night

Slab riders, chrome twinkies smokin' sticky, iced pinky
With some styles flipping with me
Memphis, let me break it down for you, pal
Makin' easy money pimping hoes in style

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Heavy
I'm on point, Pun
You on point, Ball
I'm on point what?

It's me, BP
From the middle of Little Italy
With Eightball and Heavy
Diddly diddly diddly dee

It's no surprise how we pulverize
All you smaller guys
Fronting that you live but we oversize

Holding knives to you neck
All my nines and my techs
Shine on but get strive for the best

Take time to perfect every rhyme that I kick
I should get a sign on my dick
No time for them chicks
They be tryin' to resist, every time I insist
They submit, bitch, don't be lying on my prick

I'm too quick for your lies and deception
Would you rise in my direction?
If you strive for perfection
And just watch the pro but it's like a chore

You gotta cap and go feelin' for more
Catch me next time, I gotta rock a show
Gots to go, I'll be back and some other fat chick
Peace to the Bronx, a mother in this rap shit

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Hev
I'm on point, Pun
You on point, Ball
I'm on point what?

You on point, Heavy
I'm on point, Pun
You on point, Ball
I'm on point what?

I'm on point, Pun
I'm on point what?
I'm on point, Pun
I'm on point what?
I'm on point, Pun
I'm on point what?

I'm on point what?
I'm on point what?
I'm on point what?
I'm on point what?"
20	Heavy D	"Yo man, you ready to drop this, man? (Yeah-eee)
Well kick it for me one time

(Pass)
(Drop it)

We got our own thang (get up and do my thing)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (pass)
We got our own thang
We've got our own thang (drop it)

We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (get up and do my thing)

(Hey!) everybody, shake your body
We don't ill, we chill at a party
Keep a groove that's sensual, three-dimensional
Unquestionable, the lover is professional
Got a category, my own and I'm the president
Don't be alarmed but I'm sewing up the resident
With my particular style-style, particular
Extracurricular, smoother and trickier
Throwing up lyrics like you throw up a flapjack
You're a Chicken McNugget and I'm a Big Mac
Brainstorm soloist, have a Coca-cola with it
Doing very well 'cause I took the right road to this
Path
Maker, undertaker, record breaker
Get up on the floor and do the Heavy D shake
Started with a pow and I'ma end it with a bang (yo)
We got our own thang

We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (get up and do my thing)

(Hey!) picture the set, girlies wet with sweat
In the corner people sitting down
They've had as much as they could possibly get
Meanwhile I'm lampin', feelin' like a champ and
Push up on a cutie, phone digits I'm stampin'
The place was packed though, stuffed like an Oreo
Everybody broke for a Heavy D video
Pumpin' in stereo
People said, ""Here we go""
A cutie down in front said
""Heavy, you're my hero""
Understand this, before you make a comment
There's always a meaning in a Heavy D statement
In this life, I strive for improvement
Be your own guide, follow your own movement
Love is a legend
Me, I'm legendary at it
Flipping on the mic makes me a rapping acrobat
Don't try to swing, 'cause you couldn't even hang (yo)
We got our own thang

We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)

He-He-Heavy D
He-He-Heavy D
He-He-Heavy D (get up and do my thing)
He-He-Heavy D
He-He-Heavy D
He-He-Heavy D
Heavy D

Original, individual, smooth criminal
Dance a lot, dance a little
Shuffle to the middle
Don't clock anybody, let 'em all clock you
Don't be down with anybody, let 'em all be down with you
Stay self-managed, self-kept, self-taught
Be your own man, don't be borrowed, don't be bought
Started with a pow and I'ma end it with a bang (yo)
We got our own thang

We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
(We got our own)

We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)

We got our own thang, baby
You gotta move your body
Come on, baby

We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)
We got our own thang (a diddley-diddley-diddley-diddely-diddely-dee)"
21	Heavy D	"[Heavy D.] (Brandy)
Uh (oh yeah)
Bring the funk
Big Heav in da house
Yeah, get down
Talk about it, huh (umm mmmh)
Check this out
Original (oh oh oh)
Keep it movin'
Baby don't stop
Love the way we doin' Hip Hop
Oh yeah, like this
Check it (oh whoah oh)

[Heavy D.]
A-yo
Rock you, I got you
Tru dat, now who dat?
But you at? Brandy
I knew that
The Q joint, the new point
The funk fellas ???
R&B and Rap fanatic
???
Smooth criminals
Ooh wee we lovable, huggable, snuggable
DFC
H to the E to the A to the V to the Y
Brandy sweet like candy, get fly

[Brandy]
Boy, close your eyes
Let the rhythm get into you
Don't try to fight it
There ain't nothing that you can do, oh oh

Relax your mind
Lay back and groove with my mine
You gotta feel that heat
And we can ride the boogie
Share that beat of love

Chorus:
I wanna rock with you (all the night)
Dance you into day ('til the sunlight)
I wanna rock with you (all the night)
Rock the night away

[Brandy]
Boy, out on the floor
There ain't nobody there but us
Boy, when you dance, when you dance
There's a magic that must be love, oh oooh

Just take it slow, uh
We got so far to go
When you feel that heat
And we're gonna ride the boogie
Share that beat of love

Chorus

[Brandy]
And when the groove is dead and gone (dead and gone)
You know that love survives
And we can rock forever, oh whoa oh

[Heavy D.]
Overseas trashin'
My passion for Hip Hop
?
I clock dollas and a rip spot
Make moves, smooth do's like Q
Attract fly honeys with exotic
? and money
I can make it hotter
?
Freshman, so don't test me
You go 1, 2, 3 and B's in da house
And I'm out

[Chorus]"
22	Heavy D	"Yo yo, what happened, how was it?
Pssh, it was incredible dawg, word up
F'real, what happened? What'd she do?
What she, what DIDN'T she do (f'real?)
Man I'ma tell you somethin' man
They can talk about the bomb man

I don't appreciate y'all talkin' about me and I'm sittin' right here

Uh-huh uh-huh uh-huh.. uh-uh uh uh uh (okay)
Uh-huh uh-huh uh-huh uh-huh uh uh-huh uh uh uh

Check me, see me, strictly, top shelf touch
Pushup, never, gator, pearl white
She looky looky at me all night
Up in Justin's, crushin them, feelin dead right
Watch Diggy, do it, just like Nike
Just like Mike, Soul Train or Sprite night
BET, MTV, dem CD
Pump me in yo' MPV, yo' Benz CD
Crooked eye, so what? I'm still fly
Y'all wish y'all could be this, not 'til I die
Pardon me but the Carti' be, all over me
Chicks in Range Rovers, be beggin' to come home with me
Y'all act like y'all can't recognize a player
When I come through throw yo' hands in the ay-ir
And wave 'em like you just don't care
And wave 'em like you just don't care
And all the ladies say

[Chorus x2]
Water, I like the way you do dat dhere
Cause when you do dat dhere, I wanna be right dhere (uh-huh)
(Heavy get down 'cause when you say like dat)
(I wanna play like dat, I hope it stay like dat)

For all the, true believers, you see that it's real
Exhale off yo' cheeba, I know how you feel
Ain't nuttin' changed, I'm still the heat of the night
Bet you feelin' it right, same Dwight, same mic
Still classic, only thing changed, new glasses
Oh, and new asses, can't forget dat now
How many many, not any any
Could ever touch D Daddy, got plenty pennies
And you can see D on yo' TV set
With somethin' fabulous draped around his neck
I went from, nuttin' to some'n, frontin' to bluffin'
To havin' fancy vegetables like cabbage and carrots/karats
I went from Timex to Rolex, from no sex to mo' sex
Deep in the game like what? (Like what?)
And everybody know my name like what? (Like what?)
Like what? (Like what?) Like what? (Like what?)
And all the ladies say

[Chorus]

Imagine, Daddy baggy, shorties from beauty pageants
I had 'em braggin', like Heavy tried to talk to me
Whips exquisite, Benz wagon
Chicks do visit, I've been bangin' pretty ones for free
Woo! All up in you, like flu (what?)
And when I pass through you gon' shake yo' ass too
Back, it's the boss with the platinum cross
(Uh-huh uh-huh) Platinum Porsche, I'm goin' platinum of course
Heavy keep you dance (you keep me dancin')
Do Heavy keep you movin' (you keep me movin')
Ain't no, pretendin' in me, shorty bring your fender to me
I'll have your face touchin' your knees, now
Y'all act like y'all can't recognize a player
When I come through throw yo' hands in the ay-ir
And wave 'em like you just don't care
And wave 'em like you just don't care
And all the ladies say

[Chorus]"
23	Heavy D	"Yo shorty you don't want no drama with me
Its heavy and these chicks is steadily fondling me
Diggie shot callin',
And I'm so tired of ballin'                                                     
But I've been doing that these kids is new to that
Come inside my crib all you see is platinum plaques
Keep the gold ones in the back cause I'm ashamed of that
Now I lounge in the sticks dime piece on my hip
And I've been doing that since big stuff in eighty six
Something about you really turned me on and I can't figure you out
Cause everyday I'm thinking about diggin' you out, what's that about?
I got visions of turning you out
Now I ain't like mike I'm simply just Dwight Arington Myers
Got a grip like pliers keep my name of the wires cause my crew is high flyers
And I got more ice and more cream than bryers you want to try us?

[Chorus]
Something about that thang,
That thang that you do,
Keeps me running back,
Running to you baby I can't imagine
Being without ya can't live without ya baby

Have you ever been treated correctly huh?
You should be glad you connected with d, baby you ready?
Imagine this Hennessey, coat back, drop top,
You and me, one on one buckwildin' non-stop
Flourish you with jew-ell rings real-ly
If you tell me that you do love me sincerely
Take the American express and go shopping
Put your coochie in Gucci cause we ball in the night
Call your girls tell them that your flowing with water
And it's sickening cause this tricking is really out of order                
I'll make you fingers glimmer, ill make your entire attire better
All up in ya liver,make your body quiver
Heav digga damn that, gon be the same nigga you understand that?
My main intent, is to pay your rent
And Imma keep you satisfied, until the day I die alright
         
[Chorus x2]
Thing about that thang,
That thang that you do,
Keeps me running back,
Running to you baby I can't imagine
Being without ya can't live without ya baby"
24	Heavy D	"South west ATL baby uh huh
Mount Vernon Heav D
Cee-Lo (yeah yeah)
Boss playaz where you at sucka

[Chorus]
You know my role don't slow
You know my doe flow so
Sit back and po moe slow
While you out on the flo
I'm feelin' you fo sho
Don't wanna go solo
No need to talk no mo
Baby come on lets go

You know my role don't slow
You know my doe flow so
Sit back and po moe slow
While you out on the flo
I'm feelin' you fo sho
Don't wanna go solo
No need to talk no mo
Baby come on lets go

You got yo eye on me,you wanna ride with D
Tryin' to get next to me,throwin' your sex at me
You gon respect my name,you know respect my game
Go on and do yo thang,I know the game don't change

Well well your interested in the game I play
Can feel you choose it from a mile away
Well baby girl I can grant yo wish
You wanna sip cause I live like this
But wait a minute let me check my list
And make sure yo named ain't missed
Never mind the ice on my wrist
Cause sis my games priceless

[Chorus]

You know my role don't slow
You know my doe flow so
Sit back and po moe slow
While you out on the flo
I'm feelin' you fo sho
Don't wanna go solo
No need to talk no mo
Baby come on lets go

Diggie gon give it to ya, don't sweat that
Never long to keep up on it, you can bet that
You got game, cool I respect that
But you can x that, 'cause Imma sex that

Now what's a gigalow
Flow for bigga doe
Weigh 264,but a fly nigga though
Blow and pitch black,break a chick back
Playa please don't act, and make me click clack

Now I do damage y'all cant manage
Bring your girl make a Heavy D sandwich
What the deal you wanna slide with D
what the deal you wanna ride with Cee-

Lo girl you done did this be'fo
Slide out the back doe
So don't nobody know
Jump in the benzo
Push the pedal to the flo
Wont leave you lonely
And the breakfast on me

[Chorus x2]

I oughta pull over on the highway, and do you my way
Smokin on that fire hay, takin' the back streets where I stay

And you gon do it this way
'Cause you gon feel it my way
(Baby check me out now)
I don't know what you see in me
Maybe it's my jewelery
Don't know bout where you from
But where I'm from we get it done

[Chorus x3]"
25	Heavy D	"Yo, yo what listen
Come in the jam and do what say Yo Listen
People come around you need to listen
Clear that shit out your ear and just listen

What come on nigga yo come on listen
What say what say what uh yo listen
Come on everybody say what ay yo listen
Put your hand up in the air ay yo listen

Now we ball out what why'all with some pee wee click
Its the biggest nigga you know eyeing your chick
Must be in your blood cause you dying to trick
And it must be brand new cause it don't even fit

So leave all that vulgarious life to me
'Cause I'm the only cat out here that's right to be
Laid out on beaches with sand on the back
But my man soon did hand to hand handling tracks

But all of us together on top of the world
Bond when we click like a string full of pearls
Got big dreams like big ammunition
So people all around Ay Yo you should listen

Come in the jam and do what say Yo Listen
People come around you need to listen
Clear that shit out your ear and just listen
What come on nigga yo come on listen

What say what say what uh listen
Come on everybody say what ay yo listen
Put your hand up in the air ay yo listen
Do this shit with flare ay yo listen

What you looking at ay yo you never seen a superstar before
All up in my grill since I walked threw the door
Y'all bought tickets when I went out on tour
Now you trying to front like you don't love me no more

That's cool though see I want to come threw your town
At the next show watch the Heavy get down
You duck what the f*ck don't say that
Y'all know what I mean Biggie don't play that

Where your loyalty lie for this fly royalty guy do it die
And I'm lying in the sky till you well run dry
And your thirsty for fly
Its D your going to be missing so take heed and listen

And, yo, do, listen, everybody all then around ay yo listen
People in the ghettos and such ay yo listen
Yo, yo my heart you touch ay yo listen
Put your hands up in the sky ay yo listen

Dance cause you know that you fly ay yo listen
Heavy D burning the joint ay yo listen
Third joint yo get the point ay yo listen

Yo, yo, yo when I leave the whip what why'all notice first
The dime chick or the crucifix
Lets make it bubble we goin' keep it suttle
My name Dwyer my game tight believe it why'all going to hear me tonight

And then some I'm handsome with a diva habit
Competition I crush them then I brag about it
Exquisite who is it Heavy D and these ladies got a thing for me
And all these R&B chicks be wanting to sing to me

Now fly girls is you with me [Hell Yeah]
And all my dogs is ya with me [Hell Yeah]
On the microphone Heav Corlione shine like chrome
I keep you movin' till your ass was scrome

Yo check it out yo ay yo do listen
Check it out yo listen say what ay yo listen
Everybody hands in the sky ay yo listen
Yo 'cause we do it we fly ay yo listen

Push it around and move it yo listen
Get up clean out your ears and just listen
Yo come here and just listen yo listen
Yo clean out your ear listen yo listen

Heavy D bringing it yo ay yo listen
Ay yo chh uh uh uh ay yo listen
Push your hands up in the sky ay yo listen
Real fly tunnel and shit ay yo listen

Burn it up in the ! ay yo listen
Turn it up ay yo come on just listen
Turn it up ay yo come on just listen
Check it out yo listen ay yo yo listen

Yo check it out in the place ay yo listen
Yo turn it up ay yo ay yo listen yo"
26	Heavy D	"Don't stop to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop, hah

Don't stop, to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop

How'd you like if I dressed you up in platinum?
Diamond rings, boo, you can have dem
Dough though, water got plenty of dat
Wanna break it down, get the Remy for that

Me, I take Coke and Henny with that
You really wanna floss, get the Benz for that
With the rims for that, how sex is that
130K nigga, can you buy that?

Tanned in the Caribbean
With a beautiful Trinidadian
Got plans again, stack grands again
Make you wanna wave yo' hands again

Shake yo' waist again, who you crushin' then
Shorties love when I'm sexin' dem
Shorties love when I'm next to dem
We the best of dem, screw the rest of dem

This joint right here keep a nigga on point right here
Move like Kaiser, when I surprise ya
Me and my team, money green Caddy
Used to call me fatty, now they call me Big Daddy

Nigga get down like dat, nigga been around like dat
Better not bother, the big brother, in the Godfather hat
Screw dat, y'all better face it, y'all see the bracelet
Platinum, with the diamonds under dem
If it ain't E-class want none of dem

What'chu know 'bout puttin' out platinum hits
Me and my crew flip chicks for sidekicks
Water, why you gettin' down like dat?
You know it ain't fair when you play like dat

Don't stop to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop, hah

Don't stop, to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop

Let me put it to you like this
You cats tonight, gon' see what a real player is
Nigga, state yo' biz, handle yo' biz
I'ma pump down like that

Sip Bailey's in the Bentleys, agua, in the Jaguar
Never sweat the course of that when I'm tossin' back
Heinekens with a dimepiece friend

All the, ladies in love with D
Shakin' they coochies after me
Y'all crushin' that, them I'm brushin' that
If not, put a stop to that, alright

Nigga 'bout to bust somethin', he don't trust nuttin'
I'ma make that clear to y'all
Come frontin' like you tough somethin' ain't gon' touch nuttin'
I'ma show y'all how to ball

'Cause my niggaz on the block, can't forget dem
My mans on lock, can't forget dem
Y'all know 'bout dem Benjamins
When it's gone, where yo' friends and dem

Heavy gon' coast through, like I'm supposed to
Bi-coastal like postal
Y'all gon' 'member me, whatever be, forever, D

Don't stop to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop, hah

Don't stop, to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop

Nigga stay jiggy in the DKNY
Crooked eye, damn he fly
Push a whip that's fabulous
Cuban link with the Lazarus

Tell me who the man again?
Chicks danglin' in Vegas gamblin'
We forever handlin', y'all scramblin'
Tell me who the man again?

Water, now you oughta, recognize
And keep it hot like Florida
Slick talker, New Yorker, bound to be the one you feelin'
Tell me what the deal is

My appeal is real is what
Y'all niggaz is talkin', what?
To my mans in drops or my mans on lock
Keep it real don't stop, right

Don't stop to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop, hah

Don't stop, to all the niggaz in the drop tops
To all my peoples that's down on lock
Keep it movin' and you don't stop"
27	Heavy D	"Do you ever feel like, gettin' high?
Do you ever feel like, leavin' this world?
Uhh do you ever feel like, you ball by yourself?
Do you ever feel unnecessary? Uh-huh

Don't call me crazy but sometimes I feel like gettin' up
and dancin' in the middle of the night
I need a way to release myself
from all the pain and the pressures in life (one time)
Considered drinkin', but then I started thinkin'
I'd probably drown away my life
Gotta do somethin', too many people frontin'
You see I need a way to get by

[Chorus x2]
That's why I get hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiigh
from dancin' in the middle of the night
Dancin' in the moonlight

Last night I'm cruisin' the Meadows, better known as the ghetto
Seen a shorty named Black
At thirteen he's deep in the drug scene
And there probably ain't no turnin' back
He said dat, momma was smokin', he tired of bein' broke and
poppa locked up and ain't comin' back
I almost cried when he looked in my eyes
and he said he didn't care if he died

[Chorus]

I've been dreamin' for years, cried a river of tears
I can't take it no more
I seen the bible dying
And I don't wanan cry no more (just ain't right)
Too many people pushin' too many people
Hate is just a sequel, cause still nobody's equal
And I find myself lying
'Cause I don't wanna cry no more

[Chorus]

Dancin' in the moonlight
Said dancin' in the moonlight [x7]

[Chorus]

Dancin' in the moonlight
Said dancin' in the moonlight"
28	Heavy D	"I'd like to dedicate this song
To everyone who's cried before
Who's felt pain and suffering before
This just ain't about me
But most importantly I'd like to send this song out to my family
I love my family
'Specially my mother and my father
I wanna thank you for being so strong
God bless you, I love you

Sometimes I sit back, relax, sip on Cognac, reminscin'
on how it used to be, when we were kids
Laughin' at the things that we did (uh-huh)
Damn near broke but we knew how to live, peep the scene
Mom and dad, bustin they ass, fourteen years
In the night they would pass, each other
Tryin' to raise six of us one sister, four brothers
Two deceased, laid to rest
And I miss you cats, what I wouldn't give to bring you back
To fill the void that you left in my heart
Your last breath really tore me apart
And I'm sorry if I never said I loved you enough
I truly did

[Chorus]
Ask, heaven, heaven is there room for me?
Cause I believe, that's where you'll be
Waiting for me, at the end of a stairway to heaven

Aiyyo I swear to you, I'll put it on the bible, no lie
On the days you guys died, I seen daddy cried
I was shocked, y'all know how tough pop is (f'real)
But he really turned soft when life stopped his kids (damn)
Speakin' of kids? Yours - beautiful
Promisin', beautiful, I wish you could see 'em
So much of life, with a touch of yo' light
And I'm doin' my best, to make sure they alright
When I was young, some big kids stole my bike

Came home and told y'all and had it back that night
When I was older you started smokin' and you sold my bike
I remember cause I cried all night; I wasn't mad
I was sad cause the crack had control of your life
And you couldn't even put up a fight
You told me Dwight, I promise lil' brother, I'ma make it alright
You left home, and you died that night - damn I miss you

[Chorus]

Thanksgiving day, came home, surprised the family (surprise)
Walked inside the crib, the mood was wrong (damn)
I heard my moms in the background screamin' on the phone (dad what's goin on?)
I rushed to get closer like yo mom, what's wrong?
She said your brother's buggin' out, hurry up, take a look
I grabbed my brother Floyd and we started to book (run run)
It wouldn't take long, he lived right around the block
I tried to stay strong, but I was shakin' a lot (I'm scared)
Got there, ran up the stairs, he was stretched out in the lobby
A 7-year jail bid physique graced his body
I fell to my knees, like no Jerry please
I was frightened, he was fightin' to breathe
Mumblin' somethin' ""Heav' don't let 'em take me I ain't ready to leave""
I felt his clutch on the cuff of my sleeve, then it eased
He felt calm, as he died in my arms
OD's off of heron, and just like that, he was gone
Thanksgiving day will forever be hard
'Cause that's the day we gave my brother to God, ma you hear me?
Thanksgiving day will forever be hard
'Cause that's the day we gave my brother to God, I love you"
29	Heavy D	"Yeah Yeah (Heavy D: Uh huh)
Eightball the fat mack in the house you know what I'm talking about 
(Heavy D: Big Shots)
Space Age representing you know what I'm talking about 
(Heavy D: You feel this?)
Big Pun up in here you know what I'm talking about 
(Heavy D: Uh)
Heavy D, (Heavy D: Eightball is you ready my nigga)
Fat Mack, (Heavy D: Big Pun is you ready my nigga)
We gonna do this you know what I'm talking about 
Sure, poor, bloor, this how we do 
(Heavy D: Hev Digga born ready my nigga)
Heavy D, set it up

Big gentlemen
Asshole full of Benjamins
New millennium
New Bentley then, a sort addition
Gorgeous women
Swimming in 'em
Cinnamon with denim
Diva pigeons
Peep the glissin'
Why'all don't listen
See what you missin'
Diggy, double shot a henny
All about the ammo NeY
Bubble like no any
Diamond lipped
Crucifix
Seducing chicks
Selective whips
Consecutive hits
I break sun with Pun
Crew hall with Ball
Screw all of why'all
We the big shots
Heavy rotation
Every location
Smoke stogies with roadies on the corner in front of Bodega's
World famous
You gon' love us or hate us
You the type that'd scuff up my gators
Because of my papers
Been about my glitter
So you killin' my jaw
Damn can't a nigga live homeboy?

[Chorus x4]

You on point Hev(Heavy on 4th repeat)
[Heavy D]
I'm on point Pun
You on point Ball
I'm on point what

Days and days
Blazing green shades
Of sticky haze
Remember Eightball from doin' it the player way
Turn it up and we gon' rock it 'till the track stops
Make the club seem hotter than a crack spot
Players pushin' poetry like it's a kilo
Keep my jewelry froze
Like my name's Sub Zero
Pimp 'till I'm gone thug living ain't new to me
Love me a ghetto girl and everything she do to me
Presidential suites and Bezo's turn 'em out
Pass 'em through the clique until everybody burn 'em out
How you lovin' that icin' on the cake right
Miami girls hit that white and shake it all night
Slab riders, chrome twinkies
Smokin' sticky
Iced pinky
With some styles flipping with me
Memphis, let me break it down for you pal
Makin' easy money pimping hoes in style

[Chorus]x4

It's me, BP
From the middle of little Italy
With Eightball and Heavy
Diddly diddly diddly dee
Its no surprise
How we pulverize
All you smaller guys
Fronting that you live but we oversize
Holding knives to you neck
All my nines and my techs
Shine on but get strive for the best
Take time to perfect
Every rhyme that I kick
I should get a sign on my dick
""I don't got time for them chicks""
They be tryin' to resist
Every time I insist
They submit
Bitch don't be lying on my prick
I'm too quick for your lies and deception
Hold your eyes in my direction
If you strive for perfection
Just watch the pro
But its like a chore
You gotta cap and go
Feel the most
Catch me next time I gotta rock a show
Got's to go
I'll be back and some other fat chick
Peace to the Bronx, a mother in this rap shit

[Chorus]"
30	Heavy D	"Hola mama (hola papa)
Como estas? (bien y tu?)
Chillin, you look good (you too papi)
Uno, dos, tres, cuatro

Yeah, por favor
Right, uhh, yeah, yeah
Check check
Yo, check me, check me, uh - yo

[Chorus]
Such a long way to go, but I can't wait to see, my little Spanish fly
Such a lonely road to roam, but I can't wait to see, my little Spanish fly

Right, right, yo, yo
I met her at the Copa, Cabana (how she look?)
Word to mom she bananas, I swear I wanna slam her
Like Tito Santana, can't wait to wrestle her
Curious about the sex in her, Gabbana dress on her
Next to her, this cat champagne sippin', ice drippin'
Roleys on the cuff, but she winked at Big Stuff
""How you doin papa?"" I'm just chillin' mama
Loungin' - ""Smokin' on your Cubana?""
Si, the, first name Heavy
She started rubbin' on my big belly, stay put
I can see how you got these other dames shook
'Cause from the first look, a nigga like Water was hooked
She said the name was Carmelita, boricua, from Puerto Rica
Tu eres, mi amiga, senorita?
Me and you friends baby, me and you friends
""Si somos amigos""

[Chorus]

Hu-huh, yo
You the flyest lady in the house ""true"" hear Heavy out
Wanna make you scream ""uh-huh"" wanna make you shout ""okay""
Let me feel this real, baby we can chill
Week in Brazil, D keep it real ""mmm""
Sleep in the hills, native of the 'Ville
Native of Jamaica, steady makin paper ""aight""
See all the linens be crushed plus the gators
Smoke Cuban, gruff smoke Garcia Vegas and dutches
Did world tours, ten buses ""what""
Live life deluxest, some friends is hustlers
And them the type of cats that will spend ends to touch ya
See me I wanna love ya, just flow with Diggy
And I'm always thinkin' of ya, that's word to Biggie
Let's blow this joint and splurge the city, damn you pretty ""gracias""
And them niggaz over there can't stand you with me
Mamita, um beso, por favor
""Por que?"" Por favor mama, por favor

[Chorus x2]"
31	Heavy D	"Good evening ladies and gentlemen

Dig it (aowwwwwww!) C'mon
See you? You be frontin' a lot uh-huh
You the type of chick to bring the heat to the spot
Cats be like whoa, when you out on the block
'Specially when it's hot, you like the neighborhood watch
See me? I'm impressed with that
How you sound, Diggy bound to get next to dat
Guaranteed don't care, when I'm sexin' dat
What'chu think? One wink, and I'm smashin' dat
Now why you wanna go and flirt with D?
Boyfriend all mad, he musta heard about me
Tell me who you know flip licks like this
Piss Crist' like this, with a dimepiece miss

[Chorus]
I know, you love me
Tell them they can't touch me
You're big and, you're sexy
I know, you love me

See you? You be frontin' a lot uh-huh
Runnin' off your mouth in the gamblin' spot
You the type of dude that'll get cats knocked
Snitchin' to cops, you be bitchin' a lot blah blah
Talkin 'bout, Heavy don't keep it real
Well why don'tcha stop tellin', and keep it real in jail
See me? I just play my lane
Baptize my game, fraternize with dames
Diamond lit crucifix, dangle from chains
Simple and plain, I'm handlin' thangs
When it's warm, put my minks in the freezer
Bodyguard, two divas, with the two heaters in the two-seater
Diggy gon' spread like germ
When it's my turn I jiggle my worm, wiggle like sperm
Watch me Bus like Bettis, I got a cheddar fetish
Because I heat up yo' spot, you gon' feel me a lot
H-E, A-V, Y-D
And I'll be damned, if you ain't lovin me, c'mon

[Chorus x2]
I know you love me"
